epoch,train_loss,train_acc
1,0.14960912497838338,0.925
2,0.14960911889870962,0.85
3,0.14960911973317464,0.6333333333333333
4,0.1496091246207555,0.8666666666666667
5,0.14960912084579467,0.8833333333333333
6,0.14960912497838338,0.8
7,0.14960912557442982,0.7333333333333333
8,0.14960911309719085,0.9083333333333333
9,0.14960912736256918,0.7416666666666667
10,0.14960912756125133,0.75
11,0.14960911830266316,0.8
12,0.14960912505785623,0.825
13,0.14960911246140798,0.85
14,0.14960912171999613,0.725
15,0.14960912223656972,0.8083333333333333
16,0.14960911730925242,0.775
17,0.14960911039511363,0.75
18,0.14960911786556244,0.8916666666666667
19,0.14960911266009014,0.925
20,0.14960911607742308,0.8916666666666667
21,0.14960911254088083,0.8083333333333333
22,0.14960912092526754,0.8666666666666667
23,0.14960912108421326,0.825
24,0.14960911726951598,0.8833333333333333
25,0.14960911440849303,0.7833333333333333
26,0.14960911742846172,0.7666666666666667
27,0.1496091225941976,0.875
28,0.14960913129647574,0.775
29,0.14960911627610524,0.725
30,0.14960911508401234,0.8083333333333333
31,0.14960913427670797,0.8083333333333333
32,0.14960911802450816,0.7166666666666667
33,0.14960911281903586,0.9083333333333333
34,0.14960911881923675,0.7833333333333333
35,0.14960911405086516,0.7666666666666667
36,0.1496091152826945,0.8333333333333334
37,0.1496091196934382,0.7416666666666667
38,0.1496091068983078,0.7583333333333333
39,0.14960912533601126,0.8166666666666667
40,0.14960911548137665,0.8416666666666667
41,0.14960912334918977,0.7916666666666666
42,0.14960911524295806,0.7583333333333333
43,0.1496091176668803,0.7333333333333333
44,0.14960910967985788,0.9083333333333333
45,0.14960912187894185,0.8833333333333333
46,0.149609117547671,0.8583333333333333
47,0.14960912529627482,0.85
48,0.14960911019643147,0.8416666666666667
49,0.14960911870002747,0.8083333333333333
50,0.149609117825826,0.8333333333333334
51,0.14960911870002747,0.75
52,0.14960910999774932,0.825
53,0.149609113574028,0.9583333333333334
54,0.14960911790529888,0.925
55,0.1496091185013453,0.875
56,0.1496091186205546,0.7833333333333333
57,0.14960911826292675,0.8
58,0.1496091192960739,0.8
59,0.1496091148853302,0.825
60,0.1496091067393621,0.75
61,0.1496091109911601,0.8083333333333333
62,0.14960912132263185,0.8
63,0.14960912056763967,0.8
64,0.14960911957422893,0.7833333333333333
65,0.1496091128985087,0.8583333333333333
66,0.14960912374655405,0.925
67,0.149609113017718,0.8416666666666667
68,0.149609113574028,0.8083333333333333
69,0.14960911917686462,0.8
70,0.14960912358760833,0.8666666666666667
71,0.14960910363992055,0.7916666666666666
72,0.14960911146799724,0.775
73,0.14960911858081818,0.7666666666666667
74,0.14960912525653838,0.7583333333333333
75,0.14960910511016845,0.7916666666666666
76,0.1496091091632843,0.9333333333333333
77,0.1496091164747874,0.875
78,0.14960911814371744,0.775
79,0.1496091171503067,0.9416666666666667
80,0.1496091123421987,0.7416666666666667
81,0.14960910868644714,0.7916666666666666
82,0.14960911365350088,0.775
83,0.14960910971959432,0.675
84,0.14960911786556244,0.775
85,0.1496091029246648,0.925
86,0.14960911512374878,0.7833333333333333
87,0.14960910828908283,0.8916666666666667
88,0.1496091131369273,0.8
89,0.14960911198457083,0.8166666666666667
90,0.14960911937554677,0.7666666666666667
91,0.14960910892486573,0.925
92,0.14960911063353222,0.7083333333333334
93,0.14960911178588868,0.85
94,0.1496091123421987,0.8333333333333334
95,0.14960911571979524,0.8416666666666667
96,0.14960911722977957,0.7583333333333333
97,0.14960911039511363,0.9083333333333333
98,0.14960910546779632,0.8416666666666667
99,0.1496091097990672,0.7916666666666666
100,0.14960911202430724,0.75
101,0.14960911393165588,0.8583333333333333
102,0.14960910824934642,0.8416666666666667
103,0.14960912052790323,0.675
104,0.14960911162694296,0.8083333333333333
105,0.14960910240809122,0.8
106,0.1496091103553772,0.9666666666666667
107,0.14960911893844606,0.825
108,0.14960911691188813,0.8
109,0.14960911671320598,0.7583333333333333
110,0.14960910868644714,0.7833333333333333
111,0.14960911858081818,0.8583333333333333
112,0.14960911428928375,0.7916666666666666
113,0.14960911671320598,0.8166666666666667
114,0.14960911198457083,0.9083333333333333
115,0.14960910614331563,0.7166666666666667
116,0.14960910709698996,0.9416666666666667
117,0.14960910705725353,0.7666666666666667
118,0.14960911254088083,0.7666666666666667
119,0.14960910550753276,0.8166666666666667
120,0.14960911091168722,0.8083333333333333
