epoch,train_loss,train_acc
1,4.787761025746663,0.625
2,4.787695746103923,0.875
3,4.78767041015625,0.7416666666666667
4,4.78767588297526,0.7916666666666666
5,4.787600760142008,0.8833333333333333
6,4.787533363342285,0.7833333333333333
7,4.787524040222168,0.7833333333333333
8,4.78743753306071,0.8083333333333333
9,4.787373746236165,0.8083333333333333
10,4.787279446919759,0.8083333333333333
11,4.787091869354248,1.0833333333333333
12,4.786924306233724,0.95
13,4.786527870178222,0.9416666666666667
14,4.785997023264567,1.2666666666666666
15,4.784619210561116,1.45
16,4.777853282928467,1.3
17,4.697598274230957,1.4333333333333333
18,4.597092380523682,2.225
19,4.531643728892009,2.575
20,4.473641801198323,3.0166666666666666
21,4.416876626332601,3.2083333333333335
22,4.369775112787883,3.95
23,4.311800373077393,4.283333333333333
24,4.215442932128906,5.358333333333333
25,4.12535397529602,5.666666666666667
26,4.0719312623341875,6.95
27,4.024362988789877,7.083333333333333
28,3.9788493614196776,7.983333333333333
29,3.9198360487620034,8.616666666666667
30,3.873453168233236,9.541666666666666
31,3.8246227264404298,9.875
32,3.770357899983724,10.575
33,3.696053161621094,11.958333333333334
34,3.633055772781372,13.1
35,3.5636381600697837,14.083333333333334
36,3.4853640263875327,15.625
37,3.408069158554077,16.55
38,3.3094770062764485,18.675
39,3.213483767191569,20.283333333333335
40,3.109256146748861,22.383333333333333
41,3.0134736258188886,23.966666666666665
42,2.885598972320557,26.891666666666666
43,2.7363781541188557,29.75
44,2.595713849067688,32.61666666666667
45,2.4504026772181193,35.083333333333336
46,2.286801131884257,39.09166666666667
47,2.1075131505330402,43.2
48,1.911426648457845,47.766666666666666
49,1.7094464251200359,52.21666666666667
50,1.5424452851613362,56.583333333333336
51,1.36410511080424,60.40833333333333
52,1.2037579898834228,65.2
53,1.0487705597877501,69.15
54,0.8875273155371348,73.85833333333333
55,0.7704590552647909,77.15833333333333
56,0.6466206073363622,80.91666666666667
57,0.6125264302094777,82.21666666666667
58,0.5271174841324489,84.51666666666667
59,0.47830106778939563,85.58333333333333
60,0.4136124322017034,87.75
61,0.3609918750723203,89.175
62,0.3302831353247166,90.25
63,0.30019350852568943,91.26666666666667
64,0.2699122462620338,91.86666666666666
65,0.26654444247980913,92.16666666666667
66,0.2339240774239103,93.15
67,0.2211025952187677,93.425
68,0.19336951471368471,94.35
69,0.176962470450749,94.83333333333333
70,0.1824574925340712,94.65
71,0.15758411185008783,95.58333333333333
72,0.14991174081961314,95.64166666666667
73,0.14034761083250244,95.96666666666667
74,0.13238116221378246,96.11666666666666
75,0.13019515573667984,96.025
76,0.13028603651871284,96.24166666666666
77,0.12143531395370762,96.51666666666667
78,0.11158048151712864,96.68333333333334
79,0.10664484589546919,96.975
80,0.10078286698150138,96.825
81,0.09179917132171492,97.3
82,0.09926671888430913,97.34166666666667
83,0.08238484685340275,97.425
84,0.08817755399830639,97.58333333333333
85,0.08027105978985007,97.85
86,0.07941057227303584,97.725
87,0.08059037156403065,97.46666666666667
88,0.08641362737429639,97.61666666666666
89,0.07569194648694247,97.925
90,0.08256862222465376,97.59166666666667
91,0.06857000789853433,97.93333333333334
92,0.06094027554709464,98.2
93,0.05559458290048254,98.36666666666666
94,0.05561301521832744,98.46666666666667
95,0.0634140352862111,98.20833333333333
96,0.05654232709063217,98.48333333333333
97,0.05836099639263315,98.425
98,0.0542747480541002,98.45833333333333
99,0.052165883192016434,98.55833333333334
100,0.06186130069289356,98.29166666666667
101,0.057842733312242975,98.2
102,0.047153492804810716,98.63333333333334
103,0.05417402897022354,98.5
104,0.04807806164103871,98.68333333333334
105,0.04333827926311642,98.75
106,0.03655452771642013,98.88333333333334
107,0.04589487050768609,98.84166666666667
108,0.04697266574431948,98.61666666666666
109,0.041674103975402735,98.79166666666667
110,0.043266711387084794,98.875
111,0.03929390029380253,98.93333333333334
112,0.05227810276522359,98.63333333333334
113,0.04675225233651387,98.65
114,0.03708723825204652,98.80833333333334
115,0.0438997157094224,98.575
116,0.032623524177994113,99.05
117,0.03481973221610921,99.00833333333334
118,0.03733492211238869,98.81666666666666
119,0.042340086428953025,98.90833333333333
120,0.04037920453335391,98.925
